timestamp,temperature,humidity,soil_value,raw_soil,soil_status,pump_status,vpd,soil_lag_1,soil_lag_2,soil_lag_3,soil_rolling_mean,soil_rate_per_hour,previous_soil_value,moisture_change_rate
2026-06-18 18:17:05.888866,31.9,68,63.7,0.688,OPTIMAL,OFF,1.513,63.6,63.7,63.8,63.7,0.6,63.6,0.1
2026-06-18 18:27:06.964259,31.1,67,63.5,0.689,OPTIMAL,OFF,1.491,63.7,63.6,63.7,63.6,-1.2,63.7,-0.2
2026-06-18 18:37:08.043696,31.1,68,63.3,0.69,OPTIMAL,OFF,1.446,63.5,63.7,63.6,63.5,-1.2,63.5,-0.2
2026-06-18 18:47:09.149837,31.4,68,63.2,0.69,OPTIMAL,OFF,1.471,63.3,63.5,63.7,63.3,-0.6,63.3,-0.1
2026-06-18 18:57:10.214103,31.7,69,63.1,0.691,OPTIMAL,OFF,1.449,63.2,63.3,63.5,63.2,-0.6,63.2,-0.1
2026-06-18 19:07:11.508914,31.5,68,63.0,0.691,OPTIMAL,OFF,1.479,63.1,63.2,63.3,63.1,-0.6,63.1,-0.1
2026-06-18 19:17:12.581036,31.2,68,62.8,0.692,OPTIMAL,OFF,1.454,63.0,63.1,63.2,63.0,-1.2,63.0,-0.2
2026-06-18 19:27:13.689985,31.2,68,62.9,0.692,OPTIMAL,OFF,1.454,62.8,63.0,63.1,62.9,0.6,62.8,0.1
2026-06-18 19:37:15.252862,31.2,68,62.8,0.692,OPTIMAL,OFF,1.454,62.9,62.8,63.0,62.8,-0.6,62.9,-0.1
2026-06-18 19:47:16.326183,31.3,68,62.7,0.693,OPTIMAL,OFF,1.462,62.8,62.9,62.8,62.8,-0.6,62.8,-0.1
2026-06-18 19:57:17.381906,31.1,69,62.7,0.693,OPTIMAL,OFF,1.401,62.7,62.8,62.9,62.7,0.0,62.7,0.0
2026-06-18 20:07:18.449059,31.9,69,62.4,0.694,OPTIMAL,OFF,1.466,62.7,62.7,62.8,62.6,-1.8,62.7,-0.3
2026-06-18 20:17:19.505825,31.0,69,62.2,0.695,OPTIMAL,OFF,1.393,62.4,62.7,62.7,62.4,-1.2,62.4,-0.2
2026-06-18 20:27:20.566007,31.3,69,62.1,0.696,OPTIMAL,OFF,1.417,62.2,62.4,62.7,62.2,-0.6,62.2,-0.1
2026-06-18 20:37:21.640444,30.7,70,61.9,0.697,OPTIMAL,OFF,1.325,62.1,62.2,62.4,62.1,-1.2,62.1,-0.2
2026-06-18 20:47:22.697948,30.6,69,61.8,0.697,OPTIMAL,OFF,1.361,61.9,62.1,62.2,61.9,-0.6,61.9,-0.1
2026-06-18 20:57:23.789967,30.5,69,61.6,0.698,OPTIMAL,OFF,1.354,61.8,61.9,62.1,61.8,-1.2,61.8,-0.2
2026-06-18 21:07:24.889894,30.7,70,61.4,0.699,OPTIMAL,OFF,1.325,61.6,61.8,61.9,61.6,-1.2,61.6,-0.2
2026-06-18 21:17:25.992861,30.8,70,61.4,0.699,OPTIMAL,OFF,1.333,61.4,61.6,61.8,61.5,0.0,61.4,0.0
2026-06-18 21:27:27.053882,30.1,70,61.1,0.701,OPTIMAL,OFF,1.28,61.4,61.4,61.6,61.3,-1.8,61.4,-0.3
2026-06-18 21:37:28.141919,31.2,70,61.0,0.701,OPTIMAL,OFF,1.363,61.1,61.4,61.4,61.2,-0.6,61.1,-0.1
2026-06-18 21:47:29.189383,31.5,70,60.7,0.703,OPTIMAL,OFF,1.387,61.0,61.1,61.4,60.9,-1.8,61.0,-0.3
2026-06-18 21:57:30.251727,31.5,71,60.4,0.704,OPTIMAL,OFF,1.34,60.7,61.0,61.1,60.7,-1.8,60.7,-0.3
2026-06-18 22:07:31.339801,31.5,71,60.3,0.705,OPTIMAL,OFF,1.34,60.4,60.7,61.0,60.5,-0.6,60.4,-0.1
2026-06-18 22:17:32.406646,31.1,72,60.1,0.706,OPTIMAL,OFF,1.265,60.3,60.4,60.7,60.3,-1.2,60.3,-0.2
2026-06-18 22:27:33.475746,31.5,72,59.9,0.707,OPTIMAL,OFF,1.294,60.1,60.3,60.4,60.1,-1.2,60.1,-0.2
2026-06-18 22:37:34.541804,31.7,71,59.9,0.706,OPTIMAL,OFF,1.356,59.9,60.1,60.3,60.0,0.0,59.9,0.0
2026-06-18 22:47:35.618662,31.2,70,59.5,0.709,OPTIMAL,OFF,1.363,59.9,59.9,60.1,59.8,-2.4,59.9,-0.4
2026-06-18 22:57:36.674502,31.6,70,59.2,0.71,OPTIMAL,OFF,1.395,59.5,59.9,59.9,59.5,-1.8,59.5,-0.3
2026-06-18 23:07:38.255913,31.6,70,59.0,0.711,OPTIMAL,OFF,1.395,59.2,59.5,59.9,59.2,-1.2,59.2,-0.2
2026-06-18 23:17:39.324289,31.6,70,58.6,0.713,OPTIMAL,OFF,1.395,59.0,59.2,59.5,58.9,-2.4,59.0,-0.4
2026-06-18 23:27:40.386977,30.1,71,58.2,0.715,OPTIMAL,OFF,1.238,58.6,59.0,59.2,58.6,-2.4,58.6,-0.4
2026-06-18 23:37:41.472678,30.7,70,57.8,0.717,OPTIMAL,OFF,1.325,58.2,58.6,59.0,58.2,-2.4,58.2,-0.4
2026-06-18 23:47:42.528334,30.8,70,57.3,0.719,OPTIMAL,OFF,1.333,57.8,58.2,58.6,57.8,-3.0,57.8,-0.5
2026-06-18 23:57:43.588713,30.8,71,57.0,0.721,OPTIMAL,OFF,1.288,57.3,57.8,58.2,57.4,-1.8,57.3,-0.3
2026-06-19 00:07:44.662170,30.5,71,56.7,0.722,OPTIMAL,OFF,1.266,57.0,57.3,57.8,57.0,-1.8,57.0,-0.3
2026-06-19 00:17:45.716059,30.6,71,56.6,0.723,OPTIMAL,OFF,1.273,56.7,57.0,57.3,56.8,-0.6,56.7,-0.1
2026-06-19 00:27:46.772027,30.9,72,56.3,0.724,OPTIMAL,OFF,1.251,56.6,56.7,57.0,56.5,-1.8,56.6,-0.3
2026-06-19 00:37:47.844092,30.1,72,56.1,0.725,OPTIMAL,OFF,1.195,56.3,56.6,56.7,56.3,-1.2,56.3,-0.2
2026-06-19 00:47:48.894317,30.1,72,55.7,0.727,OPTIMAL,OFF,1.195,56.1,56.3,56.6,56.0,-2.4,56.1,-0.4
2026-06-19 00:57:49.956983,30.6,72,55.5,0.728,OPTIMAL,OFF,1.23,55.7,56.1,56.3,55.8,-1.2,55.7,-0.2
2026-06-19 01:07:51.027911,30.5,72,55.2,0.73,OPTIMAL,OFF,1.223,55.5,55.7,56.1,55.5,-1.8,55.5,-0.3
2026-06-19 01:17:52.084586,30.6,72,54.8,0.731,OPTIMAL,OFF,1.23,55.2,55.5,55.7,55.2,-2.4,55.2,-0.4
2026-06-19 01:27:53.136411,30.6,72,54.6,0.732,OPTIMAL,OFF,1.23,54.8,55.2,55.5,54.9,-1.2,54.8,-0.2
2026-06-19 01:37:54.199925,30.4,72,54.4,0.733,OPTIMAL,OFF,1.216,54.6,54.8,55.2,54.6,-1.2,54.6,-0.2
2026-06-19 01:47:55.269774,30.1,72,54.1,0.735,OPTIMAL,OFF,1.195,54.4,54.6,54.8,54.4,-1.8,54.4,-0.3
2026-06-19 01:57:56.328083,30.0,72,53.8,0.736,OPTIMAL,OFF,1.188,54.1,54.4,54.6,54.1,-1.8,54.1,-0.3
2026-06-19 02:07:57.389911,30.1,72,53.5,0.738,OPTIMAL,OFF,1.195,53.8,54.1,54.4,53.8,-1.8,53.8,-0.3
2026-06-19 02:17:58.461935,30.4,72,53.2,0.739,OPTIMAL,OFF,1.216,53.5,53.8,54.1,53.5,-1.8,53.5,-0.3
2026-06-19 02:27:59.525883,30.8,72,53.0,0.74,OPTIMAL,OFF,1.244,53.2,53.5,53.8,53.2,-1.2,53.2,-0.2
2026-06-19 02:38:00.605920,30.4,72,52.6,0.742,OPTIMAL,OFF,1.216,53.0,53.2,53.5,52.9,-2.4,53.0,-0.4
2026-06-19 02:48:01.669870,30.1,72,52.5,0.743,OPTIMAL,OFF,1.195,52.6,53.0,53.2,52.7,-0.6,52.6,-0.1
2026-06-19 02:58:02.788956,30.2,72,52.2,0.744,OPTIMAL,OFF,1.202,52.5,52.6,53.0,52.4,-1.8,52.5,-0.3
2026-06-19 03:08:03.866580,30.8,72,51.9,0.746,OPTIMAL,OFF,1.244,52.2,52.5,52.6,52.2,-1.8,52.2,-0.3
2026-06-19 03:18:04.945236,30.7,72,51.7,0.747,OPTIMAL,OFF,1.237,51.9,52.2,52.5,51.9,-1.2,51.9,-0.2
2026-06-19 03:28:05.998239,30.1,71,51.4,0.748,OPTIMAL,OFF,1.238,51.7,51.9,52.2,51.7,-1.8,51.7,-0.3
2026-06-19 03:38:07.071089,30.5,71,51.1,0.749,OPTIMAL,OFF,1.266,51.4,51.7,51.9,51.4,-1.8,51.4,-0.3
2026-06-19 03:48:08.157248,30.1,71,50.8,0.751,OPTIMAL,OFF,1.238,51.1,51.4,51.7,51.1,-1.8,51.1,-0.3
2026-06-19 03:58:09.232295,30.4,71,50.5,0.753,OPTIMAL,OFF,1.259,50.8,51.1,51.4,50.8,-1.8,50.8,-0.3
2026-06-19 04:08:10.327527,30.9,71,50.2,0.754,OPTIMAL,OFF,1.295,50.5,50.8,51.1,50.5,-1.8,50.5,-0.3
2026-06-19 04:18:11.397089,30.8,71,50.0,0.755,OPTIMAL,OFF,1.288,50.2,50.5,50.8,50.2,-1.2,50.2,-0.2
2026-06-19 04:28:12.471567,30.4,71,49.8,0.756,OPTIMAL,OFF,1.259,50.0,50.2,50.5,50.0,-1.2,50.0,-0.2
2026-06-19 04:38:13.528318,30.6,71,49.5,0.758,OPTIMAL,OFF,1.273,49.8,50.0,50.2,49.8,-1.8,49.8,-0.3
2026-06-19 04:48:14.619156,30.5,71,49.3,0.759,OPTIMAL,OFF,1.266,49.5,49.8,50.0,49.5,-1.2,49.5,-0.2
2026-06-19 04:58:15.675732,30.1,71,49.1,0.76,OPTIMAL,OFF,1.238,49.3,49.5,49.8,49.3,-1.2,49.3,-0.2
2026-06-19 05:08:16.726659,30.4,72,48.9,0.761,OPTIMAL,OFF,1.216,49.1,49.3,49.5,49.1,-1.2,49.1,-0.2
2026-06-19 05:18:17.810342,30.0,71,48.6,0.762,OPTIMAL,OFF,1.23,48.9,49.1,49.3,48.9,-1.8,48.9,-0.3
2026-06-19 05:28:18.877695,30.8,71,48.4,0.763,OPTIMAL,OFF,1.288,48.6,48.9,49.1,48.6,-1.2,48.6,-0.2
2026-06-19 05:38:19.935065,30.6,70,48.3,0.763,OPTIMAL,OFF,1.317,48.4,48.6,48.9,48.4,-0.6,48.4,-0.1
2026-06-19 05:48:21.183897,30.9,70,48.1,0.765,OPTIMAL,OFF,1.34,48.3,48.4,48.6,48.3,-1.2,48.3,-0.2
2026-06-19 05:58:22.239078,30.7,70,47.9,0.765,OPTIMAL,OFF,1.325,48.1,48.3,48.4,48.1,-1.2,48.1,-0.2
2026-06-19 06:08:23.314068,30.6,70,47.7,0.766,OPTIMAL,OFF,1.317,47.9,48.1,48.3,47.9,-1.2,47.9,-0.2
2026-06-19 06:18:24.384956,30.2,71,47.8,0.766,OPTIMAL,OFF,1.245,47.7,47.9,48.1,47.8,0.6,47.7,0.1
2026-06-19 06:28:25.450376,30.9,71,48.0,0.765,OPTIMAL,OFF,1.295,47.8,47.7,47.9,47.8,1.2,47.8,0.2
2026-06-19 06:38:26.501832,30.9,72,47.8,0.766,OPTIMAL,OFF,1.251,48.0,47.8,47.7,47.9,-1.2,48.0,-0.2
2026-06-19 06:48:27.557942,30.4,72,47.7,0.766,OPTIMAL,OFF,1.216,47.8,48.0,47.8,47.8,-0.6,47.8,-0.1
2026-06-19 06:58:28.626560,30.1,72,47.5,0.767,OPTIMAL,OFF,1.195,47.7,47.8,48.0,47.7,-1.2,47.7,-0.2
2026-06-19 07:08:29.690340,30.7,72,47.3,0.768,OPTIMAL,OFF,1.237,47.5,47.7,47.8,47.5,-1.2,47.5,-0.2
2026-06-19 07:18:30.746937,30.2,72,47.3,0.768,OPTIMAL,OFF,1.202,47.3,47.5,47.7,47.4,0.0,47.3,0.0
2026-06-19 07:28:31.815437,30.8,71,47.4,0.768,OPTIMAL,OFF,1.288,47.3,47.3,47.5,47.3,0.6,47.3,0.1
2026-06-19 07:38:32.864581,30.3,71,47.5,0.767,OPTIMAL,OFF,1.252,47.4,47.3,47.3,47.4,0.6,47.4,0.1
2026-06-19 07:48:33.915283,30.0,71,47.5,0.767,OPTIMAL,OFF,1.23,47.5,47.4,47.3,47.5,0.0,47.5,0.0
2026-06-19 07:58:34.975912,29.3,71,47.4,0.768,OPTIMAL,OFF,1.182,47.5,47.5,47.4,47.5,-0.6,47.5,-0.1
2026-06-19 08:08:36.025630,29.1,71,50.4,0.753,OPTIMAL,OFF,1.168,47.4,47.5,47.5,48.4,18.0,47.4,3.0
2026-06-19 08:18:37.090518,29.2,72,50.2,0.754,OPTIMAL,OFF,1.135,50.4,47.4,47.5,49.3,-1.2,50.4,-0.2
2026-06-19 08:28:38.152054,29.6,72,47.6,0.767,OPTIMAL,OFF,1.161,50.2,50.4,47.4,49.4,-15.6,50.2,-2.6
2026-06-19 08:38:39.204023,29.3,72,47.4,0.768,OPTIMAL,OFF,1.141,47.6,50.2,50.4,48.4,-1.2,47.6,-0.2
2026-06-19 08:48:40.280735,29.1,72,47.2,0.769,OPTIMAL,OFF,1.128,47.4,47.6,50.2,47.4,-1.2,47.4,-0.2
2026-06-19 08:58:41.355967,29.9,72,46.8,0.771,OPTIMAL,OFF,1.181,47.2,47.4,47.6,47.1,-2.4,47.2,-0.4
